ID;CODE_GENDER;FLAG_OW0_CAR;FLAG_OW0_REALT1;CNT_CHILDREN;AMT_INCOME_TOTAL;NAME_EDUCATION_TYPE;NAME_FAMILY_STATUS;NAME_HOUSING_TYPE;DAYS_BIRTH;DAYS_EMPLOYED;FLAG_MOBIL;FLAG_WORK_PHONE;FLAG_PHONE;FLAG_EMAIL;JOB;BEGIN_MONTHS;STATUS;TARGET
471981;1;1;0;0;1;1;3;1;48;28;1;1;1;0;10;14;5;0
472459;0;1;0;1;2;4;1;1;26;1;1;0;1;1;3;49;5;0
472580;1;0;1;0;2;1;1;1;33;12;1;0;0;1;9;46;2;0
472619;1;0;1;1;1;1;1;1;35;10;1;1;1;0;2;25;5;0
472953;0;0;1;0;1;4;1;1;55;1;1;0;0;0;16;9;5;0
473555;1;0;1;0;2;1;1;1;49;1;1;0;0;0;9;0;2;0
473582;0;0;1;0;1;4;1;1;55;1;1;0;0;0;16;16;5;0
473891;1;0;0;0;1;1;1;1;41;6;1;0;1;0;0;13;3;0
474561;0;1;0;1;1;1;1;1;26;2;1;0;0;0;2;15;5;0
475244;0;1;1;2;2;4;1;1;48;11;1;1;1;0;0;31;5;0
475476;1;0;1;0;1;4;3;1;51;1;1;0;1;0;3;51;2;0
475687;0;0;1;0;2;1;1;1;30;9;1;0;0;0;5;10;4;0
476025;0;0;0;0;1;3;0;1;31;0;1;1;1;0;5;4;5;0
476412;1;1;1;0;1;1;1;1;51;2;1;1;1;0;15;31;5;0
476532;1;1;0;1;1;1;2;1;33;5;1;0;0;0;2;9;5;0
476763;0;1;1;2;1;1;1;1;47;1;1;0;0;0;2;16;5;0
476796;1;0;1;1;1;1;1;1;35;10;1;1;1;0;2;37;5;0
476821;0;0;0;0;1;1;0;0;27;0;1;1;0;0;4;7;3;0
477357;0;0;1;0;1;3;0;1;27;0;1;0;0;0;2;35;2;0
477741;1;0;1;1;1;1;1;1;51;11;1;0;0;0;8;15;5;0
477877;0;0;1;1;1;1;3;1;34;1;1;0;1;0;3;34;4;0
478161;1;0;1;1;1;3;1;3;29;0;1;1;1;0;3;6;4;0
479253;1;0;1;0;1;1;1;1;50;19;1;0;0;0;10;20;2;0
479489;0;0;0;0;1;1;4;3;54;9;1;1;1;0;9;8;2;0
479500;1;1;1;1;2;4;1;1;38;0;1;0;0;0;0;11;2;0
479898;1;1;0;0;1;1;3;1;48;28;1;1;1;0;10;2;5;0
480279;1;0;1;1;1;1;0;1;34;3;1;1;1;0;9;38;2;0
480509;0;0;1;0;1;4;1;1;55;1;1;0;0;0;16;28;5;0
480510;1;0;1;0;2;1;1;1;33;12;1;0;0;1;9;37;2;0
480701;1;0;1;0;1;4;0;1;28;2;1;0;0;0;9;17;2;0
480715;0;1;1;0;2;1;0;1;38;14;1;0;0;0;4;2;2;0
481013;1;1;0;2;1;1;1;1;38;8;1;0;0;0;2;7;2;0
481793;0;1;1;0;1;1;1;1;62;2;1;0;1;1;12;34;2;0
482196;1;0;1;2;1;1;1;1;45;1;1;1;1;0;9;1;5;0
482743;0;1;0;1;2;1;1;1;40;3;1;0;1;0;0;7;3;0
482855;1;0;0;0;1;1;4;4;54;1;1;0;0;0;3;38;5;0
483376;1;0;0;0;1;4;3;1;51;1;1;0;1;0;3;3;2;0
483391;0;0;0;0;2;1;0;3;25;1;1;0;0;0;9;5;3;0
483522;0;1;1;0;1;1;1;1;29;0;1;0;0;0;2;49;2;0
483851;0;0;1;0;1;1;1;1;48;3;1;0;0;0;2;13;5;0
483904;1;1;1;0;1;1;1;1;51;2;1;1;1;0;15;40;3;0
483965;1;1;1;0;1;4;0;1;30;4;1;1;0;0;8;35;4;0
484650;0;1;0;0;1;1;1;0;37;3;1;0;0;0;2;12;4;0
484805;1;0;0;0;1;4;0;1;29;6;1;0;0;0;2;3;5;0
485410;0;0;1;0;1;1;0;1;46;0;1;0;0;0;2;19;5;0
485600;0;1;1;0;2;1;1;1;47;6;1;0;0;0;0;2;5;0
486184;1;0;1;0;1;0;0;2;32;13;1;0;0;0;13;6;5;0
486618;1;1;1;0;1;1;1;1;51;2;1;1;1;0;15;14;5;0
486645;0;1;1;2;2;4;1;1;48;11;1;1;1;0;0;23;2;0
487363;0;1;0;0;1;1;0;1;44;1;1;0;0;0;2;19;3;0
488118;1;0;0;0;1;1;1;1;49;0;1;0;0;0;0;43;2;0
488325;1;0;0;0;1;1;0;1;51;10;1;0;0;0;2;9;5;0
488727;0;1;1;0;2;4;1;1;57;2;1;0;0;0;4;5;5;0
489273;0;1;1;0;1;1;1;1;51;2;1;1;1;0;2;14;5;0
489445;0;1;0;1;1;1;1;1;26;2;1;0;0;0;2;7;5;0
489570;0;1;0;0;1;1;1;0;37;3;1;0;0;0;2;30;3;0
489648;0;0;1;2;1;1;1;1;34;4;1;0;0;0;3;31;2;0
489788;0;0;1;0;1;4;1;1;55;1;1;0;0;0;16;19;5;0
490356;0;1;1;0;1;1;1;1;51;2;1;1;1;0;2;37;5;0
490546;0;1;1;1;1;1;1;1;44;2;1;1;1;0;4;17;5;0
490556;0;1;0;0;1;1;1;0;37;3;1;0;0;0;2;27;5;0
490567;0;0;0;1;1;1;1;3;41;18;1;0;0;0;3;30;5;0
491659;1;0;0;2;1;1;1;1;40;3;1;1;1;0;3;12;2;0
492008;1;0;1;1;1;1;1;1;35;10;1;1;1;0;2;40;5;0
492421;1;1;1;0;1;1;0;1;33;3;1;0;1;0;5;21;2;0
492511;0;1;1;0;1;4;0;1;39;2;1;1;0;0;0;19;2;0
492887;1;1;1;0;1;4;1;1;41;10;1;0;0;0;5;49;2;0
492949;1;0;1;1;1;1;1;1;35;10;1;1;1;0;2;34;5;0
493428;1;1;1;0;1;1;1;1;51;2;1;1;1;0;15;32;5;0
493534;1;0;1;0;2;1;1;1;51;8;1;0;0;0;5;15;5;0
493716;0;1;0;1;1;1;1;1;26;2;1;0;0;0;2;8;5;0
494538;0;1;1;1;1;1;1;1;44;2;1;1;1;0;4;28;5;0
494756;0;1;1;0;1;4;1;1;34;14;1;0;0;1;2;8;5;0
495638;1;0;1;0;1;1;4;1;52;5;1;0;0;0;9;21;2;0
495854;1;0;1;1;1;1;0;1;42;6;1;0;1;0;12;30;5;0
496101;0;0;1;0;1;1;1;1;42;3;1;0;0;0;3;7;2;0
496561;0;0;1;0;1;1;1;1;37;14;1;0;0;0;2;1;2;0
496732;0;1;0;1;1;1;1;1;26;2;1;0;0;0;2;12;5;0
496972;0;0;1;0;1;1;1;1;48;3;1;0;0;0;2;3;5;0
497097;0;1;1;0;1;4;0;1;39;2;1;1;0;0;0;14;5;0
497141;1;0;1;0;2;1;1;1;51;8;1;0;0;0;5;21;5;0
497197;1;0;0;0;1;4;1;0;54;4;1;0;0;0;8;25;2;0
497708;1;0;1;0;1;4;1;1;33;3;1;0;1;1;10;23;2;0
497741;0;0;0;0;2;1;0;3;25;1;1;0;0;0;9;6;2;0
498234;1;0;1;1;1;4;1;1;42;11;1;0;0;0;3;17;3;0
498521;1;0;1;0;1;1;2;1;54;9;1;0;0;0;2;18;2;0
498576;1;0;0;0;1;1;0;0;36;10;1;1;1;0;1;0;2;0
499038;1;1;1;0;1;1;1;1;51;2;1;1;1;0;15;36;5;0
499068;1;0;0;0;1;1;4;1;43;1;1;1;1;0;2;33;2;0
499638;1;0;1;0;2;1;1;1;51;8;1;0;0;0;5;19;5;0
499711;0;1;0;1;2;4;1;1;26;1;1;0;1;1;3;29;5;0
499887;1;1;1;0;1;0;1;1;44;1;1;0;1;0;5;5;5;0
500146;1;0;1;0;1;4;0;1;51;6;1;0;0;0;9;4;5;0
500191;0;1;0;1;2;4;1;1;26;1;1;0;1;1;3;20;5;0
500545;1;1;1;0;1;1;1;1;51;2;1;1;1;0;15;33;5;0
500788;0;1;1;0;1;1;1;1;51;2;1;1;1;0;2;3;5;0
501054;0;0;1;0;1;1;0;1;46;0;1;0;0;0;2;25;3;0
501222;0;0;1;0;2;4;0;1;28;1;1;0;0;1;2;5;4;0
501829;0;1;0;0;1;1;1;0;37;3;1;0;0;0;2;11;5;0
502214;1;0;1;0;1;4;0;1;51;6;1;0;0;0;9;9;5;0
503362;0;1;1;1;1;1;1;1;44;2;1;1;1;0;4;37;5;0
504031;1;0;1;0;1;1;1;1;39;9;1;0;0;0;3;15;5;0
504406;0;1;0;0;1;1;0;1;55;4;1;0;0;0;4;20;5;0
504789;1;1;0;1;1;1;1;1;43;1;1;1;0;0;9;1;5;0
504910;1;0;1;1;1;1;0;1;42;6;1;0;1;0;12;9;5;0
504985;0;1;1;2;2;4;1;1;48;11;1;1;1;0;0;41;3;0
505690;0;1;1;0;1;1;1;1;52;3;1;0;1;0;2;11;5;0
506047;0;0;0;1;1;1;1;3;41;18;1;0;0;0;3;37;2;0
506090;1;0;1;0;1;0;0;2;32;13;1;0;0;0;13;0;5;0
506149;1;1;1;1;1;4;1;1;38;4;1;1;1;0;5;4;2;0
507299;0;1;1;1;1;1;1;1;44;2;1;1;1;0;4;27;5;0
507881;1;0;0;0;1;1;1;1;41;6;1;0;1;0;0;14;2;0
507936;0;0;0;1;1;1;1;1;27;1;1;1;0;0;0;3;2;0
508042;1;0;1;0;1;4;0;1;51;6;1;0;0;0;9;13;5;0
508961;1;0;1;1;1;1;1;1;35;10;1;1;1;0;2;21;5;0
509457;0;1;1;1;1;4;0;1;51;17;1;0;0;0;0;3;2;0
509559;0;1;1;0;1;1;1;1;29;0;1;0;0;0;2;52;2;0
509733;0;0;1;0;1;4;2;1;48;2;1;0;0;0;8;41;3;0
509822;1;1;1;0;1;1;1;1;51;2;1;1;1;0;15;30;5;0
510615;0;1;1;0;2;4;1;1;51;3;1;0;0;0;0;30;5;0
511187;1;1;0;1;1;4;1;1;44;1;1;1;0;0;9;37;2;0
512245;1;0;1;0;1;0;0;2;32;13;1;0;0;0;13;9;5;0
512430;0;1;1;0;1;4;0;1;39;2;1;1;0;0;0;12;5;0
513388;1;0;1;0;1;1;1;1;51;22;1;0;0;0;0;20;5;0
514238;1;0;1;1;1;4;1;1;42;11;1;0;0;0;3;11;5;0
514433;1;0;1;1;1;1;1;1;29;5;1;1;1;0;9;16;2;0
514457;0;0;1;0;1;1;1;1;46;0;1;0;0;0;2;27;5;0
514896;0;0;0;0;1;1;0;0;27;0;1;1;0;0;4;1;3;0
515342;1;0;1;1;1;1;0;1;42;6;1;0;1;0;12;15;5;0
515846;0;1;1;2;2;4;1;1;48;11;1;1;1;0;0;41;5;0
515902;1;0;1;1;1;4;0;1;27;0;1;0;1;0;8;51;2;0
516176;0;0;1;0;1;1;1;1;37;14;1;0;0;0;2;0;3;0
516253;0;1;0;0;1;1;1;1;27;6;1;0;0;0;4;1;2;0
516508;1;0;1;1;1;1;1;1;33;2;1;0;0;0;3;44;2;0
516585;1;0;1;1;1;3;1;1;29;3;1;0;1;0;9;6;5;0
517025;1;0;1;2;1;1;1;1;47;20;1;0;0;0;3;24;3;0
517854;1;0;0;2;1;1;1;1;39;13;1;0;0;0;5;19;5;0
519115;1;0;1;1;3;1;0;1;42;2;1;0;0;0;16;2;5;0
519316;1;0;1;0;1;1;1;1;49;2;1;0;1;0;2;34;5;0
519514;0;1;1;0;1;1;1;1;51;2;1;1;1;0;2;48;5;0
520376;1;0;1;0;1;4;0;1;51;6;1;0;0;0;9;6;5;0
520897;1;0;1;0;1;4;1;1;28;2;1;0;1;0;5;21;5;0
520906;0;1;1;0;2;4;1;1;57;2;1;0;0;0;4;3;5;0
521006;1;0;1;0;1;1;1;1;54;12;1;0;0;0;2;3;3;0
521079;1;0;1;0;2;1;1;1;51;8;1;0;0;0;5;7;2;0
521108;0;0;1;0;1;4;1;1;55;1;1;0;0;0;16;20;5;0
521286;0;1;1;1;1;1;1;1;44;2;1;1;1;0;4;15;5;0
521303;1;0;1;1;1;1;1;1;51;11;1;0;0;0;8;17;5;0
521482;1;0;1;1;1;1;0;1;42;6;1;0;1;0;12;5;5;0
521628;1;0;1;1;1;1;0;1;42;6;1;0;1;0;12;18;5;0
521764;1;1;1;0;1;1;1;1;51;2;1;1;1;0;15;41;3;0
522006;1;1;0;0;1;4;1;1;40;4;1;1;0;1;3;33;3;0
522821;0;1;1;2;2;4;1;1;48;11;1;1;1;0;0;46;5;0
523129;1;1;1;0;1;1;1;1;51;2;1;1;1;0;15;17;5;0
523600;0;1;1;0;1;4;1;1;34;14;1;0;0;1;2;7;5;0
523740;1;0;1;1;1;1;0;1;42;6;1;0;1;0;12;27;5;0
523888;1;1;1;0;1;1;1;1;51;2;1;1;1;0;15;34;5;0
524014;1;0;1;1;1;1;1;1;51;11;1;0;0;0;8;20;5;0
524240;1;0;0;0;0;1;1;0;39;1;1;1;0;0;3;43;2;0
524420;1;0;0;2;1;1;1;1;39;13;1;0;0;0;5;24;2;0
524573;1;0;1;0;1;4;1;1;33;3;1;0;1;1;10;22;3;0
525336;0;0;1;0;1;1;0;3;49;4;1;0;0;0;15;0;5;0
525480;1;1;0;2;1;3;1;1;26;2;1;1;1;0;3;14;4;0
525770;1;0;1;0;1;4;1;1;28;2;1;0;1;0;5;26;4;0
525790;0;1;1;0;1;1;1;1;41;20;1;0;0;0;3;7;2;0
526174;1;1;1;1;1;4;3;1;38;0;1;0;1;0;9;28;4;0
526391;1;0;1;0;1;4;0;1;28;2;1;0;0;0;9;40;2;0
527183;0;1;0;1;1;1;3;4;32;3;1;1;0;0;2;17;2;0
527291;0;0;1;0;1;4;1;1;55;1;1;0;0;0;16;5;5;0
527720;0;1;1;1;1;1;1;1;44;2;1;1;1;0;4;33;5;0
527832;0;1;0;0;1;1;0;1;55;4;1;0;0;0;4;23;4;0
529271;1;0;1;1;3;4;0;1;28;2;1;0;0;0;0;18;3;0
529554;0;1;1;2;1;1;1;1;47;1;1;0;0;0;2;14;5;0
529558;0;1;0;0;1;1;1;0;37;3;1;0;0;0;2;24;5;0
530040;1;0;1;0;1;1;1;1;56;0;1;0;0;0;15;13;2;0
530061;1;0;0;0;1;1;0;3;48;27;1;0;0;0;15;14;2;0
530379;1;0;1;0;1;4;1;1;33;3;1;0;1;1;10;18;5;0
530538;1;0;0;2;1;1;1;1;39;13;1;0;0;0;5;13;5;0
530896;1;1;1;0;1;1;0;1;33;3;1;0;1;0;5;3;2;0
531017;0;1;1;1;1;4;0;1;51;17;1;0;0;0;0;0;2;0
531195;0;1;0;1;1;1;1;1;26;2;1;0;0;0;2;2;2;0
531639;1;1;0;1;1;1;1;1;43;1;1;1;0;0;9;2;5;0
531820;0;0;1;0;1;4;0;1;28;2;1;0;0;0;9;40;2;0
532034;0;1;0;0;1;1;0;1;55;4;1;0;0;0;4;21;5;0
532287;1;1;1;1;1;4;3;1;38;0;1;0;1;0;9;21;5;0
532707;0;1;1;0;2;1;2;1;54;3;1;0;0;0;0;18;2;0
533274;1;1;0;0;1;1;1;1;50;4;1;0;1;0;9;40;3;0
533416;0;1;0;1;2;4;1;1;26;1;1;0;1;1;3;48;5;0
533517;1;0;1;1;1;3;1;3;29;0;1;1;1;0;3;7;4;0
534023;1;0;1;1;3;4;0;1;28;2;1;0;0;0;0;25;5;0
534431;0;1;0;0;1;1;1;0;37;3;1;0;0;0;2;6;5;0
534536;1;0;1;0;2;1;1;1;51;8;1;0;0;0;5;9;2;0
534614;0;1;1;0;2;1;2;1;54;3;1;0;0;0;0;26;2;0
535104;0;1;1;1;2;1;0;1;49;1;1;0;1;1;3;0;5;0
535667;0;1;1;1;1;1;1;1;44;2;1;1;1;0;4;9;5;0
535921;1;0;0;0;0;1;1;0;39;1;1;1;0;0;3;40;3;0
536116;0;0;1;1;1;1;0;1;35;0;1;0;0;0;2;40;3;0
536563;1;0;1;0;1;0;4;1;46;6;1;1;1;0;13;35;4;0
537066;0;1;0;0;1;1;1;1;38;0;1;0;0;0;16;34;2;0
537290;0;0;1;0;1;1;2;1;34;4;1;0;0;0;9;2;2;0
537446;0;1;1;0;1;1;1;1;49;9;1;0;0;0;4;30;2;0
537657;1;0;1;1;1;1;0;1;42;6;1;0;1;0;12;22;5;0
1;1;1;0;2;1;1;1;0;36;6;1;0;0;0;0;6;6;1
2;1;0;0;0;1;1;0;1;48;1;1;1;1;0;1;4;0;1
3;0;1;1;0;1;4;1;1;53;2;1;0;1;0;2;0;6;1
4;1;1;1;1;1;1;1;1;41;5;1;0;0;0;3;3;0;1
5;0;1;1;2;1;1;1;1;47;15;1;1;0;0;4;29;0;1
6;1;1;1;0;1;1;1;1;42;8;1;0;1;0;3;25;0;1
7;0;1;0;1;1;4;1;1;30;0;1;0;0;0;4;19;7;1
8;0;1;0;0;2;4;1;1;51;8;1;1;1;0;5;18;7;1
9;1;0;1;1;1;1;0;1;46;22;1;0;0;0;2;43;0;1
10;1;0;1;1;1;1;1;1;45;7;1;1;1;0;6;38;0;1
11;0;1;1;0;1;1;1;2;27;4;1;0;0;0;0;15;0;1
12;1;0;0;2;1;4;1;1;35;9;1;0;1;0;5;30;7;1
13;1;0;1;2;1;1;2;1;34;4;1;0;0;0;2;26;0;1
14;1;0;1;0;1;4;0;1;28;5;1;0;0;0;2;8;7;1
15;1;0;0;2;1;1;1;1;41;13;1;0;0;0;2;39;0;1
16;0;1;1;2;1;1;1;1;33;3;1;0;1;0;2;12;6;1
17;1;1;1;0;1;4;1;1;33;10;1;0;0;0;3;52;7;1
18;1;0;1;0;1;1;1;1;41;22;1;0;0;1;5;7;6;1
19;1;0;1;2;1;1;3;1;40;6;1;0;0;0;3;20;0;1
20;1;0;0;2;1;4;1;1;33;8;1;1;1;0;7;35;6;1
21;1;1;0;1;1;1;3;1;32;4;1;0;0;1;3;25;6;1
22;0;0;0;0;2;4;1;1;50;5;1;1;0;0;0;18;6;1
23;1;0;1;0;1;1;1;0;36;14;1;1;1;0;3;15;6;1
24;1;0;0;0;1;1;4;1;56;15;1;0;0;0;8;32;7;1
25;1;0;0;0;1;1;1;1;35;6;1;1;1;0;8;2;6;1
26;1;1;1;1;3;1;0;1;35;6;1;0;0;0;9;20;0;1
27;1;0;0;0;1;1;1;1;54;8;1;1;0;0;3;11;0;1
28;0;0;1;2;1;1;1;1;43;1;1;1;1;0;2;30;0;1
29;1;0;0;1;1;1;3;1;44;14;1;0;0;0;10;10;6;1
30;0;0;0;2;1;4;2;1;45;8;1;1;0;0;2;13;0;1
31;1;0;1;1;2;4;1;1;36;13;1;0;0;0;0;11;7;1
32;1;0;1;0;2;1;0;1;38;16;1;0;0;0;0;18;7;1
33;1;0;0;0;1;1;1;1;31;1;1;0;1;0;9;20;6;1
34;0;1;0;0;2;4;0;1;38;10;1;1;1;0;2;13;0;1
35;1;1;1;1;1;1;1;1;42;6;1;0;0;0;2;6;7;1
36;1;0;1;0;1;4;1;1;45;3;1;0;0;0;3;6;7;1
37;1;0;1;0;1;3;1;1;38;6;1;0;0;0;4;33;7;1
38;1;0;0;0;1;1;1;1;55;4;1;1;1;0;5;34;6;1
39;1;0;1;2;1;0;1;1;36;14;1;0;0;1;2;7;0;1
40;1;0;1;0;1;1;1;1;42;0;1;0;0;0;9;19;0;1
41;1;0;1;0;1;1;1;1;43;7;1;0;1;0;2;4;6;1
42;1;0;0;0;1;1;1;1;45;4;1;0;0;0;11;3;6;1
43;0;0;1;2;1;1;1;1;29;4;1;1;1;0;2;31;0;1
44;0;1;1;1;1;4;1;1;34;6;1;0;1;0;3;4;6;1
45;1;1;0;1;1;1;1;1;31;10;1;1;0;0;9;32;0;1
46;1;0;0;0;1;1;1;1;27;2;1;0;0;0;1;1;7;1
47;1;0;0;0;2;1;1;1;51;1;1;0;0;0;2;19;0;1
48;1;0;0;0;1;1;3;1;39;12;1;0;0;0;5;25;7;1
49;1;0;1;0;1;1;1;1;47;3;1;1;0;0;2;34;0;1
50;1;0;1;1;1;1;1;1;34;15;1;0;0;0;2;29;6;1
51;1;1;0;0;1;1;1;1;34;3;1;1;0;0;10;23;0;1
52;1;0;1;0;1;1;0;1;51;4;1;1;0;0;0;13;6;1
53;1;0;0;1;1;1;1;1;35;10;1;1;0;0;9;31;0;1
54;1;0;0;0;0;1;1;1;50;10;1;1;1;0;3;27;6;1
55;1;0;1;2;1;1;1;1;41;8;1;1;0;1;9;25;6;1
56;0;1;0;0;1;1;1;1;48;6;1;0;0;0;2;6;6;1
57;1;0;0;1;1;1;1;1;35;3;1;0;0;0;9;22;0;1
58;1;1;1;2;1;4;1;1;43;1;1;0;0;0;0;18;0;1
59;0;1;1;0;2;4;3;1;40;1;1;1;1;0;0;2;0;1
60;1;0;1;0;1;1;1;1;62;6;1;1;1;0;5;28;6;1
61;1;0;0;2;2;4;1;1;35;0;1;1;1;0;0;5;7;1
62;1;0;0;1;1;4;2;0;33;14;1;0;1;1;2;7;6;1
63;1;0;1;0;1;1;1;1;46;13;1;0;0;0;2;36;6;1
64;1;0;1;0;1;1;1;1;40;21;1;0;1;0;2;15;6;1
65;0;1;0;0;1;1;1;1;45;8;1;0;0;0;2;0;7;1
66;1;0;1;0;2;4;2;1;34;14;1;0;0;1;0;32;7;1
67;1;0;1;0;1;1;1;1;46;11;1;0;0;1;9;9;6;1
68;1;1;1;2;2;4;1;1;37;10;1;0;0;0;3;16;6;1
69;0;1;0;2;1;4;1;1;43;18;1;1;1;0;5;7;0;1
70;0;0;0;0;1;4;2;1;41;0;1;0;0;0;4;14;0;1
71;0;1;1;2;1;4;1;1;31;8;1;0;0;1;0;23;6;1
72;1;0;0;1;1;1;1;0;35;9;1;1;1;0;3;27;6;1
73;1;0;1;1;1;1;3;1;30;5;1;1;1;0;8;17;6;1
74;1;0;0;0;1;1;1;1;50;12;1;1;1;0;8;2;7;1
75;1;0;1;1;1;1;0;1;39;20;1;0;0;0;2;14;0;1
76;0;1;1;1;1;1;1;1;32;9;1;0;0;0;0;29;7;1
77;0;0;1;0;1;3;2;1;23;0;1;0;1;1;3;7;0;1
78;1;0;1;0;3;4;1;1;53;12;1;0;1;0;0;18;6;1
79;1;0;0;0;0;1;1;0;39;1;1;1;0;0;3;19;6;1
80;1;0;1;1;1;4;1;1;32;2;1;0;0;1;9;28;6;1
81;0;1;1;0;1;1;2;1;50;1;1;1;0;0;2;29;7;1
82;0;1;0;1;1;4;1;1;30;0;1;0;0;0;4;38;0;1
83;1;0;0;0;1;4;1;1;46;3;1;1;1;0;2;26;0;1
84;1;0;1;0;1;1;4;1;62;39;1;0;0;0;2;23;0;1
85;1;1;1;0;1;4;1;1;41;10;1;0;0;0;5;24;6;1
86;1;0;0;1;1;4;2;0;33;14;1;0;1;1;2;37;0;1
87;0;1;1;1;1;1;1;1;36;3;1;0;0;0;12;10;7;1
88;0;0;0;0;1;1;2;1;38;0;1;1;0;0;12;14;6;1
89;0;1;1;2;1;1;1;1;38;2;1;1;1;0;5;1;6;1
90;1;0;1;0;1;1;1;1;45;3;1;0;0;1;9;44;0;1
91;0;0;1;0;1;1;1;1;27;3;1;0;0;1;9;47;0;1
92;1;0;1;0;1;1;2;1;38;6;1;0;0;0;9;6;7;1
93;0;1;1;0;1;1;1;1;35;2;1;0;0;0;5;18;0;1
94;1;1;0;0;3;4;1;1;40;7;1;1;0;0;0;12;7;1
95;0;1;0;1;2;4;3;1;42;0;1;0;1;0;0;12;0;1
96;0;1;1;2;1;1;1;1;36;11;1;0;0;0;2;30;7;1
97;0;1;0;0;2;4;2;1;32;8;1;1;0;0;0;33;0;1
98;1;0;1;0;1;1;1;1;52;8;1;0;0;0;13;0;6;1
99;1;0;1;1;1;1;1;1;34;15;1;0;0;0;2;48;0;1
100;0;1;1;2;1;1;1;1;40;10;1;1;0;0;2;16;6;1
101;1;0;0;0;1;4;1;0;40;12;1;1;1;0;2;17;7;1
102;1;0;1;1;1;1;1;1;43;12;1;1;1;0;3;34;0;1
104;0;0;1;0;1;4;1;1;52;20;1;0;0;1;0;17;0;1
105;1;0;0;0;1;1;1;1;57;3;1;1;0;1;10;11;7;1
106;1;1;1;0;2;1;3;1;49;8;1;0;1;1;2;17;7;1
107;1;0;1;0;1;1;3;1;31;2;1;0;0;0;9;2;6;1
108;0;1;1;1;1;1;1;1;32;10;1;1;0;0;2;21;6;1
109;0;1;1;0;1;1;1;1;53;2;1;0;1;0;4;25;6;1
110;0;1;1;0;2;4;1;1;50;7;1;0;0;0;4;8;7;1
111;1;0;1;1;2;1;3;3;51;5;1;0;1;0;13;25;6;1
112;0;1;1;0;1;4;1;1;23;0;1;1;0;0;0;12;0;1
113;1;1;1;0;1;1;0;1;50;5;1;0;0;0;3;9;6;1
114;0;0;1;0;1;4;1;1;33;3;1;0;0;0;4;19;7;1
115;0;1;0;0;1;4;2;1;43;14;1;0;0;1;4;11;0;1
116;1;1;0;0;1;1;4;1;39;3;1;0;0;0;14;21;6;1
117;1;0;1;0;1;1;0;1;29;3;1;0;0;0;7;0;7;1
118;0;1;1;2;1;1;1;1;30;1;1;0;0;0;2;34;6;1
119;0;1;0;0;2;4;0;1;28;0;1;0;0;0;4;27;6;1
120;1;0;0;2;1;1;1;1;41;13;1;0;0;0;2;21;0;1
121;1;0;1;0;1;1;1;1;48;15;1;0;1;0;2;6;6;1
122;1;0;1;0;1;1;1;1;41;1;1;1;0;1;9;4;0;1
123;1;1;0;0;1;1;1;1;38;20;1;1;0;0;15;27;0;1
124;1;1;0;0;2;4;1;1;53;4;1;0;1;0;8;7;6;1
125;1;1;0;2;1;1;1;1;39;5;1;1;0;0;3;24;0;1
126;0;0;1;0;1;1;0;1;40;9;1;0;0;0;3;37;0;1
127;1;0;1;1;1;1;0;1;36;10;1;0;1;0;10;10;7;1
128;0;0;1;0;2;1;3;1;48;4;1;0;0;0;16;12;6;1
129;1;1;0;0;1;1;1;1;40;2;1;1;0;0;0;9;6;1
130;0;0;0;1;1;1;1;1;27;1;1;1;0;0;0;5;6;1
131;1;0;0;0;1;3;0;1;48;0;1;0;0;0;8;20;6;1
132;1;1;1;1;1;4;1;1;46;2;1;1;1;0;0;28;6;1
133;0;1;1;1;1;1;1;1;41;5;1;0;0;0;4;1;6;1
134;1;0;1;2;1;1;1;0;40;1;1;0;0;0;3;2;6;1
135;1;0;1;0;1;1;1;1;52;14;1;0;0;0;9;39;0;1
136;1;1;1;0;2;1;1;1;50;4;1;0;0;0;5;21;6;1
137;1;1;1;0;1;1;2;1;51;3;1;0;0;0;16;1;7;1
138;1;1;0;0;1;1;4;1;39;3;1;0;0;0;14;23;6;1
139;1;1;1;0;1;1;2;1;54;4;1;1;0;0;8;6;6;1
140;0;0;0;0;1;4;0;3;25;2;1;1;0;0;2;14;7;1
141;1;1;1;0;1;1;1;1;54;34;1;0;0;0;10;18;6;1
142;1;0;1;0;1;1;1;1;46;2;1;0;0;0;8;6;0;1
143;0;0;0;0;1;4;2;1;41;0;1;0;0;0;4;20;0;1
144;0;1;0;0;1;4;2;2;39;3;1;1;0;0;0;14;6;1
145;1;0;0;0;2;1;1;1;57;16;1;0;0;0;9;27;0;1
146;1;1;0;1;1;4;1;3;34;6;1;0;0;0;0;39;6;1
147;1;0;0;0;1;4;1;1;40;5;1;0;0;0;3;7;6;1
148;0;0;1;2;1;3;1;1;40;0;1;1;1;0;3;12;7;1
149;1;0;1;0;1;1;1;1;47;3;1;1;0;0;2;42;7;1
150;1;0;1;2;1;1;1;1;35;4;1;0;0;0;9;10;6;1
151;0;1;1;0;1;1;1;1;49;6;1;1;1;0;2;39;7;1
152;0;0;1;2;1;1;1;1;34;0;1;1;1;0;2;22;0;1
153;1;0;0;0;0;1;1;1;50;10;1;1;1;0;3;33;0;1
154;1;0;1;0;1;4;1;1;46;1;1;0;0;0;7;15;6;1
155;0;1;1;0;1;1;2;1;35;0;1;0;0;0;2;50;0;1
156;0;1;1;0;1;4;2;1;48;1;1;0;0;0;3;5;6;1
